Time,Voltage,Sensor,Temperature,RH,K,Na,Cs,Li,Time,Sensor,Voltage,,,Fitted line,,,,,,
8294.283735,3.135117512,3180,25.42,9.66,,,,,,,,,,,,,,,,
8295.457897,3.133966917,3177,25.42,9.66,,,,,,,,,,,,,,,,
8296.625467,3.132816322,3169,25.42,9.66,,,,,,,,,,,,,,,,
8297.790804,3.132158839,3173,25.42,9.66,,,,,,,,,,,,,,,,
8298.964568,3.130679503,3177,25.42,9.66,,,,,,,,,,,,,,,,
8300.13407,3.133309434,3173,25.42,9.66,,,,,,,,,,,,,,,,
8301.302759,3.132980693,3177,25.42,9.66,,,,,,,,,,,,,,,,
8302.487771,3.131501356,3180,25.42,9.62,,,,,,,,,,,,,,,,
8303.655425,3.131501356,3184,25.42,9.62,,,,,,,,,,,,,,,,
8304.828716,3.131830098,3184,25.42,9.62,,,,,,,,,,,,,,,,
8306.014908,3.136268107,3191,25.42,9.66,,,,,,,,,,,,,,,,
8307.189361,3.134131288,3191,25.42,9.62,,,,,,,,,,,,,,,,
8308.357122,3.133638176,3195,25.42,9.62,,,,,,,,,,,,,,,,
8309.534787,3.133309434,3195,25.42,9.62,,,,,,,,,,,,,,,,
8310.703459,3.131994469,3195,25.42,9.62,,,,,,,,,,,,,,,,
8311.878624,3.131994469,3191,25.42,9.62,,,,,,,,,,,,,,,,
8313.064427,3.134460029,3195,25.42,9.62,,,,,,,,,,,,,,,,
8314.253286,3.1346244,3202,25.42,9.62,,,,,,,,,,,,,,,,
8315.421999,3.13232321,3195,25.42,9.62,,,,,,,,,,,,,,,,
8316.603294,3.130186391,3191,25.42,9.62,,,,,,,,,,,,,,,,
8317.782459,3.132816322,3191,25.42,9.62,,,,,,,,,,,,,,,,
8318.938279,3.132651951,3191,25.42,9.62,,,,,,,,,,,,,,,,
8320.133382,3.134953141,3195,25.42,9.62,,,,,,,,,,,,,,,,
8321.318354,3.134460029,3195,25.42,9.62,,,,,,,,,,,,,,,,
8322.515303,3.132487581,3191,25.42,9.62,,,,,,,,,,,,,,,,
8323.685327,3.132980693,3195,25.42,9.62,,,,,,,,,,,,,,,,
8324.905578,3.135281883,3191,25.42,9.62,,,,,,,,,,,,,,,,
8326.086173,3.132980693,3191,25.42,9.62,,,,,,,,,,,,,,,,
8327.279161,3.133966917,3191,25.42,9.62,,,,,,,,,,,,,,,,
8328.47292,3.131336986,3187,25.42,9.62,,,,,,,,,,,,,,,,
8329.636022,3.132158839,3187,25.42,9.62,,,,,,,,,,,,,,,,
8330.826885,3.134295658,3187,25.42,9.62,,,,,,,,,,,,,,,,
8332.010371,3.131994469,3186,25.43,9.62,,,,,,,,,,,,,,,,
8333.196451,3.131830098,3191,25.42,9.62,,,,,,,,,,,,,,,,
8334.386326,3.132158839,3191,25.42,9.62,,,,,,,,,,,,,,,,
8335.649515,3.131501356,3191,25.42,9.62,,,,,,,,,,,,,,,,
8336.839969,3.132487581,3191,25.42,9.62,,,,,,,,,,,,,,,,
8338.019015,3.135446253,3191,25.42,9.62,,,,,,,,,,,,,,,,
8339.202684,3.134295658,3187,25.42,9.62,,,,,,,,,,,,,,,,
8340.389764,3.132980693,3195,25.42,9.62,,,,,,,,,,,,,,,,
8341.585878,3.131665727,3195,25.42,9.62,,,,,,,,,,,,,,,,
8342.779519,3.131994469,3195,25.42,9.62,,,,,,,,,,,,,,,,
8343.96532,3.135774995,3191,25.42,9.62,,,,,,,,,,,,,,,,
8345.164905,3.134460029,3195,25.42,9.62,,,,,,,,,,,,,,,,
8346.392054,3.132487581,3198,25.42,9.62,,,,,,,,,,,,,,,,
8347.581949,3.133638176,3195,25.42,9.62,,,,,,,,,,,,,,,,
8348.777839,3.129693279,3198,25.42,9.62,,,,,,,,,,,,,,,,
8349.979803,3.13478877,3195,25.42,9.62,,,,,,,,,,,,,,,,
8351.270767,3.134131288,3198,25.42,9.62,,,,,,,,,,,,,,,,
8352.460776,3.135610624,3195,25.42,9.62,,,,,,,,,,,,,,,,
8625.635823,3.056383993,493,25.44,9.66,,,,,,,,,,,,,,,,
8626.860585,3.103722715,493,25.44,9.66,,,,,,,,,,,,,,,,
8628.018555,3.147938428,493,25.44,9.66,,,,,,,,,,,,,,,,
8629.201166,3.156156966,493,25.44,9.66,,,,,,,,,,,,,,,,
8630.479928,3.161581201,497,25.44,9.66,,,,,,,,,,,,,,,,
8631.648321,3.164211134,501,25.44,9.64,,,,,,,,,,,,,,,,
8632.821901,3.170292853,504,25.44,9.66,,,,,,,,,,,,,,,,
8633.986834,3.173909011,512,25.44,9.66,,,,,,,,,,,,,,,,
8635.153171,3.172758415,519,25.44,9.66,,,,,,,,,,,,,,,,
8636.339899,3.173087157,540,25.44,9.62,,,,,,,,,,,,,,,,
8637.516331,3.17374464,551,25.44,9.64,,,,,,,,,,,,,,,,
8638.683717,3.167005437,562,25.44,9.62,,,,,,,,,,,,,,,,
8639.868076,3.169142257,577,25.44,9.62,,,,,,,,,,,,,,,,
8641.043139,3.167169808,591,25.44,9.62,,,,,,,,,,,,,,,,
8642.208729,3.166347954,631,25.44,9.62,,,,,,,,,,,,,,,,
8643.392358,3.163882392,649,25.44,9.62,,,,,,,,,,,,,,,,
8644.563552,3.160266235,667,25.44,9.62,,,,,,,,,,,,,,,,
8645.73275,3.157800673,689,25.44,9.62,,,,,,,,,,,,,,,,
8646.892235,3.158293786,710,25.44,9.62,,,,,,,,,,,,,,,,
8648.058797,3.15500637,757,25.44,9.62,,,,,,,,,,,,,,,,
8649.230589,3.152212068,783,25.44,9.64,,,,,,,,,,,,,,,,
8650.403947,3.149582136,804,25.44,9.64,,,,,,,,,,,,,,,,
8651.588559,3.149582136,830,25.44,9.62,,,,,,,,,,,,,,,,
8652.765673,3.147774058,855,25.44,9.62,,,,,,,,,,,,,,,,
8653.928682,3.143171677,909,25.44,9.62,,,,,,,,,,,,,,,,
8655.113228,3.143993531,942,25.44,9.62,,,,,,,,,,,,,,,,
8656.279731,3.137747443,967,25.44,9.62,,,,,,,,,,,,,,,,
8657.445455,3.134295658,992,25.44,9.62,,,,,,,,,,,,,,,,
8658.615588,3.136432478,1021,25.44,9.62,,,,,,,,,,,,,,,,
8659.787249,3.138733668,1083,25.44,9.62,,,,,,,,,,,,,,,,
8660.977485,3.131665727,1119,25.44,9.62,,,,,,,,,,,,,,,,
8662.16293,3.130515132,1152,25.44,9.62,,,,,,,,,,,,,,,,
8663.346086,3.130186391,1180,25.44,9.62,,,,,,,,,,,,,,,,
8664.50673,3.127392089,1213,25.44,9.62,,,,,,,,,,,,,,,,
8665.684225,3.127392089,1274,25.44,9.62,,,,,,,,,,,,,,,,
8666.864015,3.123447193,1307,25.44,9.62,,,,,,,,,,,,,,,,
8668.043464,3.12032415,1336,25.44,9.62,,,,,,,,,,,,,,,,
8669.217386,3.122296598,1372,25.44,9.62,,,,,,,,,,,,,,,,
8670.400621,3.121639115,1405,25.44,9.62,,,,,,,,,,,,,,,,
8671.578321,3.120488521,1470,25.44,9.62,,,,,,,,,,,,,,,,
8672.744552,3.118680443,1502,25.44,9.62,,,,,,,,,,,,,,,,
8673.905483,3.118187331,1538,25.44,9.64,,,,,,,,,,,,,,,,
8675.08227,3.115064289,1571,25.44,9.62,,,,,,,,,,,,,,,,
8676.277648,3.116543625,1607,25.44,9.62,,,,,,,,,,,,,,,,
8677.475748,3.113749324,1672,25.44,9.64,,,,,,,,,,,,,,,,
8678.641965,3.114406806,1708,25.44,9.64,,,,,,,,,,,,,,,,
8679.811479,3.113256212,1741,25.44,9.62,,,,,,,,,,,,,,,,
8680.99115,3.110790652,1773,25.44,9.62,,,,,,,,,,,,,,,,
8682.251252,3.112105617,1842,25.44,9.64,,,,,,,,,,,,,,,,
8683.435906,3.110790652,1878,25.44,9.64,,,,,,,,,,,,,,,,
8684.617105,3.110461911,1913,25.45,9.64,,,,,,,,,,,,,,,,
8685.794421,3.108653834,1954,25.44,9.62,,,,,,,,,,,,,,,,
8686.986852,3.108325093,1990,25.44,9.62,,,,,,,,,,,,,,,,
8688.174992,3.109475687,2059,25.44,9.64,,,,,,,,,,,,,,,,
8689.367501,3.1127631,2090,25.45,9.64,,,,,,,,,,,,,,,,
8690.565995,3.108982575,2121,25.44,9.64,,,,,,,,,,,,,,,,
8691.76272,3.106681386,2153,25.44,9.62,,,,,,,,,,,,,,,,
8692.993672,3.104051456,2215,25.44,9.64,,,,,,,,,,,,,,,,
8694.176124,3.104873309,2244,25.44,9.62,,,,,,,,,,,,,,,,
8695.348274,3.106845757,2267,25.45,9.62,,,,,,,,,,,,,,,,
8696.5396,3.105366421,2291,25.44,9.62,,,,,,,,,,,,,,,,
8697.729233,3.103722715,2318,25.45,9.62,,,,,,,,,,,,,,,,
8698.902862,3.10240775,2359,25.44,9.62,,,,,,,,,,,,,,,,
8700.083697,3.102243379,2385,25.44,9.62,,,,,,,,,,,,,,,,
8701.260583,3.104873309,2395,25.44,9.64,,,,,,,,,,,,,,,,
8702.448505,3.104051456,2415,25.45,9.62,,,,,,,,,,,,,,,,
8703.637444,3.104051456,2432,25.44,9.64,,,,,,,,,,,,,,,,
8704.838834,3.103558344,2457,25.44,9.64,,,,,,,,,,,,,,,,
8706.036166,3.100270932,2471,25.44,9.62,,,,,,,,,,,,,,,,
8707.231705,3.103065232,2486,25.44,9.64,,,,,,,,,,,,,,,,
8708.418349,3.103558344,2495,25.45,9.64,,,,,,,,,,,,,,,,
8709.618879,3.100599673,2515,25.44,9.64,,,,,,,,,,,,,,,,
8710.81266,3.099613449,2527,25.45,9.64,,,,,,,,,,,,,,,,
8711.979654,3.09977782,2538,25.45,9.64,,,,,,,,,,,,,,,,
8713.162352,3.100270932,2546,25.45,9.64,,,,,,,,,,,,,,,,
8714.346228,3.101257156,2558,25.44,9.64,,,,,,,,,,,,,,,,
8715.543064,3.102572121,2576,25.44,9.64,,,,,,,,,,,,,,,,
8716.713298,3.098627226,2587,25.44,9.64,,,,,,,,,,,,,,,,
8717.910233,3.096819149,2587,25.44,9.64,,,,,,,,,,,,,,,,
8719.10646,3.09714789,2598,25.44,9.64,,,,,,,,,,,,,,,,
8720.343842,3.102736491,2600,25.45,9.64,,,,,,,,,,,,,,,,
8721.521549,3.097641002,2611,25.45,9.64,,,,,,,,,,,,,,,,
8722.713069,3.100270932,2618,25.45,9.64,,,,,,,,,,,,,,,,
8723.905536,3.096326037,2621,25.45,9.62,,,,,,,,,,,,,,,,
8725.105485,3.097312261,2629,25.45,9.64,,,,,,,,,,,,,,,,
8726.286777,3.102572121,2641,25.44,9.62,,,,,,,,,,,,,,,,
8727.479282,3.098955967,2645,25.44,9.62,,,,,,,,,,,,,,,,
8728.645962,3.09714789,2652,25.44,9.62,,,,,,,,,,,,,,,,
8729.835202,3.098627226,2652,25.44,9.62,,,,,,,,,,,,,,,,
8731.085794,3.094846702,2659,25.44,9.62,,,,,,,,,,,,,,,,
8732.272145,3.101257156,2663,25.44,9.64,,,,,,,,,,,,,,,,
8733.444891,3.098791596,2661,25.45,9.62,,,,,,,,,,,,,,,,
8734.626999,3.098955967,2670,25.44,9.64,,,,,,,,,,,,,,,,
8735.812038,3.098462855,2674,25.44,9.62,,,,,,,,,,,,,,,,
8737.002053,3.095832925,2683,25.45,9.64,,,,,,,,,,,,,,,,
8738.177103,3.097805373,2683,25.45,9.64,,,,,,,,,,,,,,,,
8739.37603,3.098627226,2690,25.45,9.64,,,,,,,,,,,,,,,,
8740.569512,3.099613449,2694,25.45,9.64,,,,,,,,,,,,,,,,
8741.826981,3.097476632,2703,25.44,9.64,,,,,,,,,,,,,,,,
8742.997587,3.095504184,2701,25.45,9.62,,,,,,,,,,,,,,,,
8744.170729,3.096161667,2705,25.45,9.62,,,,,,,,,,,,,,,,
8745.367411,3.098627226,2710,25.44,9.64,,,,,,,,,,,,,,,,
8746.569689,3.100106561,2714,25.44,9.64,,,,,,,,,,,,,,,,
8747.757083,3.098298485,2717,25.44,9.64,,,,,,,,,,,,,,,,
8748.9413,3.096819149,2717,25.44,9.62,,,,,,,,,,,,,,,,
8750.121025,3.092545514,2721,25.44,9.62,,,,,,,,,,,,,,,,
8751.301844,3.099942191,2721,25.44,9.64,,,,,,,,,,,,,,,,
8752.570959,3.098298485,2721,25.44,9.62,,,,,,,,,,,,,,,,
8753.755328,3.097312261,2721,25.44,9.64,,,,,,,,,,,,,,,,
8754.944575,3.09698352,2725,25.44,9.64,,,,,,,,,,,,,,,,
8756.13082,3.095832925,2723,25.45,9.62,,,,,,,,,,,,,,,,
8757.312615,3.098627226,2725,25.44,9.64,,,,,,,,,,,,,,,,
8758.49475,3.100106561,2723,25.45,9.64,,,,,,,,,,,,,,,,
8759.679189,3.096654779,2728,25.44,9.62,,,,,,,,,,,,,,,,
8760.859457,3.097641002,2728,25.44,9.62,,,,,,,,,,,,,,,,
8762.041497,3.096326037,2728,25.44,9.62,,,,,,,,,,,,,,,,
8763.314393,3.098955967,2735,25.44,9.62,,,,,,,,,,,,,,,,
8764.51098,3.099449079,2732,25.44,9.64,,,,,,,,,,,,,,,,
8765.687814,3.097312261,2732,25.44,9.62,,,,,,,,,,,,,,,,
8766.848072,3.09698352,2739,25.44,9.62,,,,,,,,,,,,,,,,
8768.029923,3.095997296,2739,25.44,9.62,,,,,,,,,,,,,,,,
8769.203406,3.096490408,2743,25.44,9.62,,,,,,,,,,,,,,,,
8770.371888,3.099449079,2743,25.44,9.62,,,,,,,,,,,,,,,,
8771.554988,3.098298485,2746,25.44,9.62,,,,,,,,,,,,,,,,
8772.71184,3.098134114,2744,25.45,9.62,,,,,,,,,,,,,,,,
8773.897311,3.099120338,2750,25.44,9.62,,,,,,,,,,,,,,,,
8775.064509,3.094682331,2750,25.44,9.62,,,,,,,,,,,,,,,,
8776.23614,3.100928414,2750,25.44,9.62,,,,,,,,,,,,,,,,
8777.405049,3.098627226,2753,25.44,9.64,,,,,,,,,,,,,,,,
8778.562758,3.098462855,2757,25.44,9.62,,,,,,,,,,,,,,,,
8779.72495,3.095997296,2757,25.44,9.64,,,,,,,,,,,,,,,,
8780.907114,3.095997296,2757,25.44,9.62,,,,,,,,,,,,,,,,
8782.083246,3.097969743,2755,25.45,9.64,,,,,,,,,,,,,,,,
8783.261079,3.101092785,2755,25.45,9.64,,,,,,,,,,,,,,,,
8784.436829,3.097476632,2759,25.45,9.64,,,,,,,,,,,,,,,,
8785.607187,3.098462855,2762,25.45,9.64,,,,,,,,,,,,,,,,
8786.790484,3.096161667,2766,25.45,9.64,,,,,,,,,,,,,,,,
8787.984718,3.096161667,2766,25.45,9.64,,,,,,,,,,,,,,,,
8789.15743,3.099284708,2762,25.45,9.62,,,,,,,,,,,,,,,,
8790.327901,3.098791596,2766,25.45,9.64,,,,,,,,,,,,,,,,
8791.489782,3.098791596,2772,25.44,9.62,,,,,,,,,,,,,,,,
8792.662352,3.096819149,2770,25.45,9.64,,,,,,,,,,,,,,,,
8793.829838,3.097312261,2775,25.44,9.62,,,,,,,,,,,,,,,,
8794.989333,3.100270932,2775,25.44,9.62,,,,,,,,,,,,,,,,
8796.16957,3.099284708,2772,25.44,9.64,,,,,,,,,,,,,,,,
8797.348193,3.098955967,2777,25.45,9.64,,,,,,,,,,,,,,,,
8798.527277,3.099120338,2775,25.44,9.62,,,,,,,,,,,,,,,,
8799.694441,3.098134114,2775,25.44,9.62,,,,,,,,,,,,,,,,
8800.873619,3.097969743,2775,25.44,9.64,,,,,,,,,,,,,,,,
8802.064044,3.100435303,2770,25.45,9.64,,,,,,,,,,,,,,,,
8803.234994,3.099284708,2779,25.44,9.62,,,,,,,,,,,,,,,,
8804.421463,3.097805373,2777,25.45,9.64,,,,,,,,,,,,,,,,
8805.612011,3.095668555,2781,25.45,9.62,,,,,,,,,,,,,,,,
8806.779476,3.095997296,2781,25.45,9.62,,,,,,,,,,,,,,,,
8807.961478,3.100106561,2781,25.45,9.62,,,,,,,,,,,,,,,,
8809.142272,3.102243379,2779,25.44,9.62,,,,,,,,,,,,,,,,
8810.30973,3.099613449,2779,25.44,9.64,,,,,,,,,,,,,,,,
8811.487654,3.098298485,2781,25.45,9.64,,,,,,,,,,,,,,,,
8812.673761,3.096654779,2786,25.44,9.64,,,,,,,,,,,,,,,,
8813.83725,3.101750267,2781,25.45,9.62,,,,,,,,,,,,,,,,
8815.109618,3.100764044,2782,25.44,9.64,,,,,,,,,,,,,,,,
8816.283523,3.09977782,2788,25.45,9.64,,,,,,,,,,,,,,,,
8817.458738,3.09714789,2791,25.45,9.64,,,,,,,,,,,,,,,,
8818.653864,3.09714789,2793,25.44,9.62,,,,,,,,,,,,,,,,
8819.816601,3.099613449,2793,25.44,9.64,,,,,,,,,,,,,,,,
8820.990959,3.100928414,2790,25.44,9.64,,,,,,,,,,,,,,,,
8822.176843,3.099120338,2791,25.45,9.64,,,,,,,,,,,,,,,,
8823.353509,3.097641002,2791,25.45,9.64,,,,,,,,,,,,,,,,
8824.549882,3.096654779,2791,25.45,9.62,,,,,,,,,,,,,,,,
8825.724731,3.099284708,2788,25.45,9.64,,,,,,,,,,,,,,,,
8826.921626,3.100928414,2788,25.45,9.62,,,,,,,,,,,,,,,,
8828.093302,3.098791596,2784,25.45,9.64,,,,,,,,,,,,,,,,
8829.282383,3.099284708,2788,25.45,9.64,,,,,,,,,,,,,,,,
8830.482952,3.09698352,2788,25.45,9.64,,,,,,,,,,,,,,,,
8831.718948,3.098134114,2788,25.45,9.64,,,,,,,,,,,,,,,,
8832.908228,3.101585897,2788,25.45,9.62,,,,,,,,,,,,,,,,
8834.071818,3.100764044,2788,25.45,9.64,,,,,,,,,,,,,,,,
8835.251924,3.098298485,2788,25.45,9.68,,,,,,,,,,,,,,,,
8836.425604,3.098791596,2788,25.45,9.64,,,,,,,,,,,,,,,,
8837.603458,3.098134114,2791,25.45,9.64,,,,,,,,,,,,,,,,
8838.786328,3.100928414,2791,25.45,9.64,,,,,,,,,,,,,,,,
8839.982381,3.101750267,2788,25.45,9.64,,,,,,,,,,,,,,,,
8841.168998,3.100435303,2788,25.45,9.64,,,,,,,,,,,,,,,,
8842.348541,3.102243379,2788,25.45,9.68,,,,,,,,,,,,,,,,
8843.545876,3.096654779,2791,25.45,9.64,,,,,,,,,,,,,,,,
8844.719219,3.099942191,2788,25.45,9.64,,,,,,,,,,,,,,,,
8845.892019,3.102572121,2788,25.45,9.68,,,,,,,,,,,,,,,,
8847.090061,3.09977782,2793,25.44,9.64,,,,,,,,,,,,,,,,
8848.326864,3.098955967,2795,25.45,9.68,,,,,,,,,,,,,,,,
8849.506636,3.097312261,2795,25.45,9.68,,,,,,,,,,,,,,,,
8850.679668,3.100106561,2791,25.45,9.68,,,,,,,,,,,,,,,,
8851.855189,3.100928414,2795,25.45,9.68,,,,,,,,,,,,,,,,
8853.054982,3.098955967,2795,25.45,9.68,,,,,,,,,,,,,,,,
8854.235384,3.098791596,2799,25.45,9.68,,,,,,,,,,,,,,,,
8855.430288,3.097805373,2795,25.45,9.68,,,,,,,,,,,,,,,,
8856.608022,3.097312261,2795,25.45,9.68,,,,,,,,,,,,,,,,
8857.787893,3.103887086,2795,25.45,9.68,,,,,,,,,,,,,,,,
8858.965451,3.102243379,2795,25.45,9.68,,,,,,,,,,,,,,,,
8860.159366,3.100106561,2799,25.45,9.68,,,,,,,,,,,,,,,,
8861.346381,3.103393974,2795,25.45,9.68,,,,,,,,,,,,,,,,
8862.519782,3.091723661,2799,25.45,9.68,,,,,,,,,,,,,,,,
8863.713502,3.103393974,2795,25.45,9.66,,,,,,,,,,,,,,,,
8864.931705,3.102572121,2795,25.45,9.68,,,,,,,,,,,,,,,,
8866.105876,3.098955967,2799,25.45,9.68,,,,,,,,,,,,,,,,
8867.285313,3.101092785,2802,25.45,9.68,,,,,,,,,,,,,,,,
8868.472399,3.098134114,2806,25.45,9.68,,,,,,,,,,,,,,,,
8869.655301,3.101585897,2806,25.45,9.68,,,,,,,,,,,,,,,,
8870.820351,3.101092785,2806,25.45,9.68,,,,,,,,,,,,,,,,
8872.008528,3.101421526,2809,25.45,9.68,,,,,,,,,,,,,,,,
8873.199571,3.101585897,2806,25.45,9.68,,,,,,,,,,,,,,,,
8874.395091,3.099449079,2806,25.45,9.68,,,,,,,,,,,,,,,,
8875.571423,3.097969743,2806,25.45,9.66,,,,,,,,,,,,,,,,
8876.757519,3.101257156,2806,25.45,9.68,,,,,,,,,,,,,,,,
8877.940962,3.101585897,2802,25.45,9.68,,,,,,,,,,,,,,,,
8879.110776,3.101257156,2802,25.45,9.68,,,,,,,,,,,,,,,,
8880.277295,3.100928414,2806,25.45,9.68,,,,,,,,,,,,,,,,
8881.435538,3.100106561,2806,25.45,9.68,,,,,,,,,,,,,,,,
8882.619331,3.103229603,2813,25.45,9.68,,,,,,,,,,,,,,,,
8883.795289,3.09977782,2813,25.45,9.68,,,,,,,,,,,,,,,,
8884.969518,3.102572121,2813,25.45,9.68,,,,,,,,,,,,,,,,
8886.142858,3.099942191,2817,25.45,9.68,,,,,,,,,,,,,,,,
8887.402577,3.098298485,2824,25.45,9.68,,,,,,,,,,,,,,,,
8888.580957,3.102079009,2828,25.45,9.68,,,,,,,,,,,,,,,,
8889.75597,3.101421526,2826,25.44,9.72,,,,,,,,,,,,,,,,
8890.935395,3.101750267,2828,25.45,9.68,,,,,,,,,,,,,,,,
8892.110986,3.102079009,2828,25.45,9.68,,,,,,,,,,,,,,,,
8893.282705,3.099942191,2831,25.45,9.68,,,,,,,,,,,,,,,,
8894.452174,3.101092785,2828,25.45,9.72,,,,,,,,,,,,,,,,
8895.632717,3.104544568,2828,25.45,9.72,,,,,,,,,,,,,,,,
8896.795552,3.101421526,2831,25.45,9.68,,,,,,,,,,,,,,,,
8897.96591,3.102079009,2835,25.45,9.68,,,,,,,,,,,,,,,,
8899.129907,3.099613449,2835,25.45,9.72,,,,,,,,,,,,,,,,
8900.316639,3.099613449,2838,25.45,9.68,,,,,,,,,,,,,,,,
8901.482764,3.102079009,2838,25.45,9.68,,,,,,,,,,,,,,,,
8902.643221,3.101585897,2838,25.45,9.72,,,,,,,,,,,,,,,,
8903.820456,3.102243379,2838,25.45,9.68,,,,,,,,,,,,,,,,
8905.006108,3.100764044,2835,25.45,9.66,,,,,,,,,,,,,,,,
8906.19166,3.100599673,2838,25.45,9.68,,,,,,,,,,,,,,,,
8907.378537,3.103887086,2835,25.45,9.68,,,,,,,,,,,,,,,,
8908.565078,3.10240775,2835,25.45,9.68,,,,,,,,,,,,,,,,
8909.766295,3.104051456,2838,25.45,9.68,,,,,,,,,,,,,,,,
8910.942456,3.101421526,2846,25.45,9.68,,,,,,,,,,,,,,,,
8912.124526,3.099284708,2842,25.45,9.68,,,,,,,,,,,,,,,,
8913.313791,3.101257156,2846,25.45,9.68,,,,,,,,,,,,,,,,
8914.486758,3.104873309,2842,25.45,9.68,,,,,,,,,,,,,,,,
8915.73385,3.102079009,2849,25.45,9.68,,,,,,,,,,,,,,,,
8916.910157,3.10240775,2849,25.45,9.68,,,,,,,,,,,,,,,,
8918.093262,3.100764044,2853,25.45,9.68,,,,,,,,,,,,,,,,
8919.288514,3.100435303,2842,25.45,9.68,,,,,,,,,,,,,,,,
8920.481523,3.106188274,2842,25.45,9.66,,,,,,,,,,,,,,,,
8921.64521,3.103887086,2842,25.45,9.68,,,,,,,,,,,,,,,,
8922.828652,3.101421526,2846,25.45,9.68,,,,,,,,,,,,,,,,
8924.004317,3.103065232,2846,25.45,9.68,,,,,,,,,,,,,,,,
8925.187419,3.101092785,2846,25.45,9.68,,,,,,,,,,,,,,,,
9198.330423,3.086135061,490,25.46,9.72,,,,,,,,,,,,,,,,
9199.575662,3.131172615,492,25.45,9.72,,,,,,,,,,,,,,,,
9200.776816,3.174730865,488,25.45,9.72,,,,,,,,,,,,,,,,
9201.970195,3.18574371,492,25.45,9.72,,,,,,,,,,,,,,,,
9203.177853,3.189852981,492,25.45,9.72,,,,,,,,,,,,,,,,
9204.37125,3.198235895,488,25.45,9.72,,,,,,,,,,,,,,,,
9205.620812,3.201852055,495,25.45,9.72,,,,,,,,,,,,,,,,
9206.793348,3.203988876,506,25.45,9.72,,,,,,,,,,,,,,,,
9207.978679,3.205961327,510,25.45,9.72,,,,,,,,,,,,,,,,
9209.157956,3.204317618,515,25.46,9.72,,,,,,,,,,,,,,,,
9210.332312,3.204975101,522,25.46,9.72,,,,,,,,,,,,,,,,
9211.493982,3.202180796,557,25.45,9.72,,,,,,,,,,,,,,,,
9212.678379,3.200208346,571,25.45,9.72,,,,,,,,,,,,,,,,
9213.847234,3.199715233,587,25.46,9.72,,,,,,,,,,,,,,,,
9215.035592,3.198729008,609,25.46,9.72,,,,,,,,,,,,,,,,
9216.218376,3.19724967,624,25.46,9.68,,,,,,,,,,,,,,,,
9217.40108,3.191989802,663,25.46,9.72,,,,,,,,,,,,,,,,
9218.584172,3.189524239,685,25.46,9.68,,,,,,,,,,,,,,,,
9219.768653,3.189031127,712,25.45,9.72,,,,,,,,,,,,,,,,
9220.947128,3.186729935,734,25.45,9.72,,,,,,,,,,,,,,,,
9222.109533,3.180483843,759,25.45,9.68,,,,,,,,,,,,,,,,
9223.292909,3.179990731,808,25.46,9.68,,,,,,,,,,,,,,,,
9224.466364,3.179990731,837,25.46,9.68,,,,,,,,,,,,,,,,
9225.660135,3.174402123,866,25.46,9.68,,,,,,,,,,,,,,,,
9226.836866,3.175059606,897,25.45,9.68,,,,,,,,,,,,,,,,
9228.068363,3.171443449,960,25.46,9.68,,,,,,,,,,,,,,,,
9229.242579,3.171443449,994,25.45,9.68,,,,,,,,,,,,,,,,
9230.419546,3.168156033,1023,25.45,9.68,,,,,,,,,,,,,,,,
9231.613931,3.165361729,1059,25.45,9.68,,,,,,,,,,,,,,,,
9232.801644,3.161909943,1095,25.45,9.68,,,,,,,,,,,,,,,,
9233.992888,3.163224909,1157,25.45,9.68,,,,,,,,,,,,,,,,
9235.188254,3.161909943,1188,25.46,9.68,,,,,,,,,,,,,,,,
9236.369678,3.160759347,1220,25.46,9.68,,,,,,,,,,,,,,,,
9237.558723,3.158129415,1258,25.45,9.68,,,,,,,,,,,,,,,,
9238.806716,3.15500637,1331,25.45,9.68,,,,,,,,,,,,,,,,
9239.983447,3.156814449,1367,25.45,9.68,,,,,,,,,,,,,,,,
9241.185124,3.15270518,1399,25.45,9.68,,,,,,,,,,,,,,,,
9242.376987,3.150239619,1435,25.45,9.64,,,,,,,,,,,,,,,,
9243.542404,3.149582136,1475,25.45,9.64,,,,,,,,,,,,,,,,
9244.72548,3.146787833,1551,25.45,9.64,,,,,,,,,,,,,,,,
9245.893058,3.149417765,1587,25.45,9.64,,,,,,,,,,,,,,,,
9247.055441,3.147116575,1623,25.45,9.64,,,,,,,,,,,,,,,,
9248.225362,3.145637238,1656,25.45,9.64,,,,,,,,,,,,,,,,
9249.414829,3.142678565,1694,25.46,9.64,,,,,,,,,,,,,,,,
9250.589457,3.142842936,1764,25.45,9.64,,,,,,,,,,,,,,,,
9251.781607,3.139062409,1801,25.45,9.64,,,,,,,,,,,,,,,,
9252.981436,3.143171677,1835,25.46,9.64,,,,,,,,,,,,,,,,
9254.166612,3.140706116,1877,25.45,9.64,,,,,,,,,,,,,,,,
9255.410914,3.140706116,1947,25.46,9.64,,,,,,,,,,,,,,,,
9256.601214,3.139719892,1989,25.45,9.64,,,,,,,,,,,,,,,,
9257.787367,3.136268107,2028,25.45,9.64,,,,,,,,,,,,,,,,
9258.99169,3.137418702,2065,25.45,9.64,,,,,,,,,,,,,,,,
9260.189688,3.13708996,2101,25.45,9.64,,,,,,,,,,,,,,,,
9261.385997,3.13692559,2175,25.46,9.64,,,,,,,,,,,,,,,,
